Hours since 00:00 Jan 1,Hourly Data: System power generated (kW)
3081.5,1434.39
3082.5,112412
3083.5,112356
3084.5,65792.9
3085.5,78497.7
3086.5,105023
3087.5,-835.968
3088.5,-3727.05
3089.5,-835.968
3090.5,-3203.35
3091.5,-835.968
3092.5,-607.2
3093.5,-607.2
3094.5,-607.2
3095.5,-607.2
3096.5,-607.2
3097.5,-607.2
3098.5,-607.2
3099.5,-607.2
3100.5,-607.2
3101.5,-607.2
3102.5,-607.2
3103.5,-1786.01
3104.5,-3840.77
3105.5,97188.2
3106.5,110682
3107.5,109982
3108.5,109510
3109.5,109341
3110.5,109473
3111.5,109861
3112.5,110496
3113.5,111284
3114.5,111745
3115.5,112088
3116.5,112398
3117.5,112527
3118.5,112535
3119.5,112486
3120.5,93553.3
3121.5,-607.2
3122.5,-607.2
3123.5,-607.2
3124.5,-607.2
3125.5,-607.2
3126.5,-607.2
3127.5,-607.2
3128.5,-607.2
3129.5,-607.2
3130.5,-2432.6
3131.5,-2253.46
3132.5,-3623.71
3133.5,16958.7
3134.5,74546.3
3135.5,69914.2
3136.5,52660.7
3137.5,-835.968
3138.5,-607.2
3139.5,-607.2
3140.5,-607.2
3141.5,-607.2
3142.5,-607.2
3143.5,-607.2
3144.5,-607.2
3145.5,-607.2
3146.5,-607.2
3147.5,-607.2
3148.5,-607.2
3149.5,-607.2
3150.5,-607.2
3151.5,-607.2
3152.5,-2740.51
3153.5,15907
3154.5,109897
3155.5,108660
3156.5,107689
3157.5,107032
3158.5,106581
3159.5,106714
3160.5,107168
3161.5,108060
3162.5,109317
3163.5,111030
3164.5,112048
3165.5,112289
3166.5,112325
3167.5,75395.6
3168.5,-607.2
3169.5,-607.2
3170.5,-607.2
3171.5,-607.2
3172.5,-607.2
3173.5,-607.2
3174.5,-607.2
3175.5,-1900.98
3176.5,-3904.46
3177.5,101170
3178.5,106083
3179.5,104422
3180.5,103412
3181.5,103032
3182.5,103146
3183.5,104879
3184.5,104844
3185.5,106160
3186.5,107806
3187.5,111667
3188.5,113292
3189.5,113655
3190.5,113881
3191.5,114013
3192.5,113985
3193.5,23670.6
3194.5,-607.2
3195.5,-607.2
3196.5,-607.2
3197.5,-607.2
3198.5,-607.2
3199.5,-607.2
3200.5,-2299.18
3201.5,-3586.99
3202.5,90428.7
3203.5,109739
3204.5,108616
3205.5,107884
3206.5,107489
3207.5,107876
3208.5,108497
3209.5,109000
3210.5,110346
3211.5,83185
3212.5,-607.2
3213.5,-607.2
3214.5,-607.2
3215.5,-607.2
3216.5,-607.2
3217.5,-607.2
3218.5,-607.2
3219.5,-607.2
3220.5,-607.2
3221.5,-607.2
3222.5,-607.2
3223.5,-607.2
3224.5,-607.2
3225.5,-607.2
3226.5,-2555.9
3227.5,1805.49
3228.5,98753.1
3229.5,93246.3
3230.5,60662.1
3231.5,-835.968
3232.5,-4193.99
3233.5,-835.968
3234.5,-607.2
3235.5,-607.2
3236.5,-607.2
3237.5,-607.2
3238.5,-607.2
3239.5,-607.2
3240.5,-607.2
3241.5,-607.2
3242.5,-607.2
3243.5,-607.2
3244.5,-607.2
3245.5,-607.2
3246.5,-607.2
3247.5,-607.2
3248.5,-607.2
3249.5,-2320.64
3250.5,-3504.92
3251.5,68418.7
3252.5,112143
3253.5,112082
3254.5,87549
3255.5,84985.1
3256.5,79733.6
3257.5,60588.5
3258.5,-835.968
3259.5,-607.2
3260.5,-607.2
3261.5,-607.2
3262.5,-607.2
3263.5,-607.2
3264.5,-607.2
3265.5,-607.2
3266.5,-607.2
3267.5,-607.2
3268.5,-607.2
3269.5,-607.2
3270.5,-607.2
3271.5,-607.2
3272.5,-607.2
3273.5,-607.2
3274.5,-607.2
3275.5,-607.2
3276.5,-607.2
3277.5,-2731.38
3278.5,-835.968
3279.5,-4002.1
3280.5,-835.968
3281.5,-2243.35
3282.5,-835.968
3283.5,-607.2
3284.5,-607.2
3285.5,-607.2
3286.5,-607.2
3287.5,-607.2
3288.5,-607.2
3289.5,-607.2
3290.5,-607.2
3291.5,-607.2
3292.5,-607.2
3293.5,-607.2
3294.5,-607.2
3295.5,-607.2
3296.5,-3428.19
3297.5,49097.7
3298.5,110775
3299.5,109904
3300.5,109200
3301.5,109237
3302.5,109826
3303.5,110002
3304.5,110403
3305.5,110995
3306.5,109645
3307.5,108556
3308.5,109140
3309.5,109167
3310.5,24433.7
3311.5,-607.2
3312.5,-607.2
3313.5,-607.2
3314.5,-607.2
3315.5,-607.2
3316.5,-607.2
3317.5,-607.2
3318.5,-607.2
3319.5,-607.2
3320.5,-2939.41
3321.5,17219.7
3322.5,79476.3
3323.5,110299
3324.5,109205
3325.5,108870
3326.5,108909
3327.5,109853
3328.5,110016
3329.5,109833
3330.5,109268
3331.5,42525.2
3332.5,-607.2
3333.5,-607.2
3334.5,-607.2
3335.5,-607.2
3336.5,-607.2
3337.5,-607.2
3338.5,-607.2
3339.5,-607.2
3340.5,-607.2
3341.5,-607.2
3342.5,-607.2
3343.5,-607.2
3344.5,-2284.39
3345.5,-2263.81
3346.5,51893
3347.5,110928
3348.5,110023
3349.5,110562
3350.5,110315
3351.5,110255
3352.5,110442
3353.5,109714
3354.5,29339
3355.5,-835.968
3356.5,-607.2
3357.5,-607.2
3358.5,-607.2
3359.5,-607.2
3360.5,-607.2
3361.5,-607.2
3362.5,-607.2
3363.5,-607.2
3364.5,-607.2
3365.5,-607.2
3366.5,-607.2
3367.5,-607.2
3368.5,-3147.25
3369.5,9175.73
3370.5,112229
3371.5,112284
3372.5,109471
3373.5,108750
3374.5,108532
3375.5,108688
3376.5,109247
3377.5,110183
3378.5,111166
3379.5,112501
3380.5,114189
3381.5,114524
3382.5,114567
3383.5,114596
3384.5,113635
3385.5,113547
3386.5,113408
3387.5,29120.9
3388.5,-607.2
3389.5,-607.2
3390.5,-607.2
3391.5,-3693.81
3392.5,58641.4
3393.5,111501
3394.5,110779
3395.5,111133
3396.5,110044
3397.5,110330
3398.5,110867
3399.5,109867
3400.5,110869
3401.5,110518
3402.5,113552
3403.5,111026
3404.5,113986
3405.5,114159
3406.5,46612.8
3407.5,-607.2
3408.5,-607.2
3409.5,-607.2
3410.5,-607.2
3411.5,-607.2
3412.5,-607.2
3413.5,-607.2
3414.5,-607.2
3415.5,-2618.92
3416.5,22444.6
3417.5,111849
3418.5,111469
3419.5,110483
3420.5,110275
3421.5,110319
3422.5,111033
3423.5,109975
3424.5,110938
3425.5,111388
3426.5,111495
3427.5,113021
3428.5,113471
3429.5,54402.3
3430.5,-607.2
3431.5,-607.2
3432.5,-607.2
3433.5,-607.2
3434.5,-607.2
3435.5,-607.2
3436.5,-607.2
3437.5,-607.2
3438.5,-607.2
3439.5,-607.2
3440.5,-2464.1
3441.5,-3647.43
3442.5,97143.2
3443.5,111059
3444.5,110609
3445.5,110395
3446.5,87462.3
3447.5,-835.968
3448.5,-2552.42
3449.5,-2287.99
3450.5,-607.2
3451.5,-607.2
3452.5,-607.2
3453.5,-607.2
3454.5,-607.2
3455.5,-607.2
3456.5,-607.2
3457.5,-607.2
3458.5,-607.2
3459.5,-607.2
3460.5,-607.2
3461.5,-607.2
3462.5,-607.2
3463.5,-607.2
3464.5,-607.2
3465.5,-2272.51
3466.5,-3282.07
3467.5,34947.7
3468.5,51127
3469.5,74327.6
3470.5,-835.968
3471.5,-3721.59
3472.5,61010.2
3473.5,112314
3474.5,85647.8
3475.5,-835.968
3476.5,-607.2
3477.5,-607.2
3478.5,-607.2
3479.5,-607.2
3480.5,-607.2
3481.5,-607.2
3482.5,-607.2
3483.5,-607.2
3484.5,-607.2
3485.5,-607.2
3486.5,-607.2
3487.5,-2533.51
3488.5,24022.9
3489.5,111440
3490.5,110191
3491.5,109278
3492.5,108670
3493.5,108374
3494.5,108425
3495.5,108732
3496.5,109334
3497.5,110240
3498.5,111238
3499.5,111972
3500.5,113540
3501.5,113883
3502.5,114008
3503.5,113810
3504.5,113920
3505.5,113930
3506.5,113866
3507.5,113731
3508.5,29023.2
3509.5,-607.2
3510.5,-607.2
3511.5,-3409.73
3512.5,48780.6
3513.5,110168
3514.5,108788
3515.5,107681
3516.5,106803
3517.5,106368
3518.5,106377
3519.5,106849
3520.5,107634
3521.5,110256
3522.5,111369
3523.5,111702
3524.5,114527
3525.5,114892
3526.5,114895
3527.5,114952
3528.5,115046
3529.5,114869
3530.5,115018
3531.5,115055
3532.5,115035
3533.5,102452
3534.5,-607.2
3535.5,-2967.09
3536.5,36561.4
3537.5,110621
3538.5,109746
3539.5,108328
3540.5,108363
3541.5,110101
3542.5,109674
3543.5,109895
3544.5,110517
3545.5,112650
3546.5,113032
3547.5,113364
3548.5,28183.6
3549.5,-607.2
3550.5,-607.2
3551.5,-607.2
3552.5,-607.2
3553.5,-607.2
3554.5,-607.2
3555.5,-607.2
3556.5,-607.2
3557.5,-607.2
3558.5,-607.2
3559.5,-2466.49
3560.5,14285.5
3561.5,110742
3562.5,109155
3563.5,107763
3564.5,106604
3565.5,105933
3566.5,105807
3567.5,106302
3568.5,107167
3569.5,108382
3570.5,109693
3571.5,112955
3572.5,113949
3573.5,114339
3574.5,114456
3575.5,114436
3576.5,114418
3577.5,114334
3578.5,61207.8
3579.5,-607.2
3580.5,-607.2
3581.5,-607.2
3582.5,-607.2
3583.5,-2245.1
3584.5,-1436.79
3585.5,110743
3586.5,110414
3587.5,109750
3588.5,109410
3589.5,108170
3590.5,110278
3591.5,109090
3592.5,112022
3593.5,112293
3594.5,75214.5
3595.5,-835.968
3596.5,-607.2
3597.5,-607.2
3598.5,-607.2
3599.5,-607.2
3600.5,-607.2
3601.5,-607.2
3602.5,-607.2
3603.5,-607.2
3604.5,-607.2
3605.5,-607.2
3606.5,-607.2
3607.5,-607.2
3608.5,-3315.01
3609.5,37837.7
3610.5,109584
3611.5,108495
3612.5,107685
3613.5,107714
3614.5,107832
3615.5,106938
3616.5,107369
3617.5,108112
3618.5,108926
3619.5,110736
3620.5,111919
3621.5,40403.5
3622.5,-607.2
3623.5,-607.2
3624.5,-607.2
3625.5,-607.2
3626.5,-607.2
3627.5,-607.2
3628.5,-607.2
3629.5,-607.2
3630.5,-607.2
3631.5,-607.2
3632.5,-3661.67
3633.5,55610
3634.5,110022
3635.5,24923.5
3636.5,-607.2
3637.5,-6062.97
3638.5,107435
3639.5,107683
3640.5,108209
3641.5,109160
3642.5,109842
3643.5,111499
3644.5,112262
3645.5,13252.9
3646.5,-607.2
3647.5,-607.2
3648.5,-607.2
3649.5,-607.2
3650.5,-607.2
3651.5,-607.2
3652.5,-607.2
3653.5,-607.2
3654.5,-607.2
3655.5,-1829.74
3656.5,-1954.98
3657.5,-835.968
3658.5,-607.2
3659.5,-5767.35
3660.5,108462
3661.5,109456
3662.5,4232.05
3663.5,-607.2
3664.5,-607.2
3665.5,-607.2
3666.5,-607.2
3667.5,-607.2
3668.5,-607.2
3669.5,-607.2
3670.5,-607.2
3671.5,-607.2
3672.5,-607.2
3673.5,-607.2
3674.5,-607.2
3675.5,-607.2
3676.5,-607.2
3677.5,-607.2
3678.5,-607.2
3679.5,-607.2
3680.5,-1683.85
3681.5,-3695.4
3682.5,84270.5
3683.5,110875
3684.5,110064
3685.5,109372
3686.5,108623
3687.5,21163.8
3688.5,-607.2
3689.5,-607.2
3690.5,-1917.73
3691.5,-2138.99
3692.5,-835.968
3693.5,-607.2
3694.5,-607.2
3695.5,-607.2
3696.5,-607.2
3697.5,-607.2
3698.5,-607.2
3699.5,-607.2
3700.5,-607.2
3701.5,-607.2
3702.5,-607.2
3703.5,-607.2
3704.5,-607.2
3705.5,-607.2
3706.5,-607.2
3707.5,-4488.66
3708.5,-835.968
3709.5,-607.2
3710.5,-607.2
3711.5,-607.2
3712.5,-607.2
3713.5,-607.2
3714.5,-607.2
3715.5,-607.2
3716.5,-607.2
3717.5,-607.2
3718.5,-607.2
3719.5,-607.2
3720.5,-607.2
3721.5,-607.2
3722.5,-607.2
3723.5,-607.2
3724.5,-607.2
3725.5,-607.2
3726.5,-607.2
3727.5,-607.2
3728.5,-607.2
3729.5,-607.2
3730.5,-607.2
3731.5,-607.2
3732.5,-607.2
3733.5,-607.2
3734.5,-607.2
3735.5,-607.2
3736.5,-5585.85
3737.5,111059
3738.5,111099
3739.5,50945.5
3740.5,-607.2
3741.5,-607.2
3742.5,-607.2
3743.5,-607.2
3744.5,-607.2
3745.5,-607.2
3746.5,-607.2
3747.5,-607.2
3748.5,-607.2
3749.5,-607.2
3750.5,-607.2
3751.5,-2023.56
3752.5,-3751.84
3753.5,97469.1
3754.5,111129
3755.5,110703
3756.5,107165
3757.5,66481.9
3758.5,31391.6
3759.5,-607.2
3760.5,-5355.54
3761.5,111374
3762.5,41204.6
3763.5,-2395.98
3764.5,-835.968
3765.5,-607.2
3766.5,-607.2
3767.5,-607.2
3768.5,-607.2
3769.5,-607.2
3770.5,-607.2
3771.5,-607.2
3772.5,-607.2
3773.5,-607.2
3774.5,-607.2
3775.5,-2756.16
3776.5,29911.5
3777.5,110991
3778.5,109966
3779.5,109149
3780.5,108469
3781.5,108011
3782.5,108327
3783.5,108581
3784.5,109178
3785.5,110088
3786.5,111034
3787.5,113265
3788.5,113604
3789.5,113891
3790.5,113907
3791.5,113920
3792.5,113910
3793.5,113912
3794.5,18800.8
3795.5,-607.2
3796.5,-607.2
3797.5,-607.2
3798.5,-607.2
3799.5,-2549.3
3800.5,-1907.35
3801.5,49115.5
3802.5,109764
3803.5,108741
3804.5,107827
3805.5,107155
3806.5,106802
3807.5,106968
3808.5,107518
3809.5,108479
3810.5,109720
3811.5,111162
3812.5,113939
3813.5,114520
3814.5,114622
3815.5,114631
3816.5,114695
3817.5,114709
3818.5,114664
3819.5,111495
3820.5,-607.2
3821.5,-607.2
3822.5,-607.2
3823.5,-3716.26
3824.5,59271
3825.5,109081
3826.5,107563
3827.5,106363
3828.5,105449
3829.5,104862
3830.5,105204
3831.5,105559
3832.5,106414
3833.5,107757
3834.5,109116
3835.5,110556
3836.5,113841
3837.5,114444
3838.5,114608
3839.5,114652
3840.5,114685
3841.5,114708
3842.5,114760
3843.5,114728
3844.5,68712.9
3845.5,-607.2
3846.5,-607.2
3847.5,-3180.04
3848.5,42264.9
3849.5,109654
3850.5,107914
3851.5,106707
3852.5,105740
3853.5,105361
3854.5,105294
3855.5,105682
3856.5,106472
3857.5,107660
3858.5,109093
3859.5,112316
3860.5,113358
3861.5,113805
3862.5,113963
3863.5,114046
3864.5,114075
3865.5,94337.8
3866.5,-607.2
3867.5,-607.2
3868.5,-607.2
3869.5,-607.2
3870.5,-607.2
3871.5,-607.2
3872.5,-1844.91
3873.5,-835.968
3874.5,-607.2
3875.5,-5888.3
3876.5,28977.6
3877.5,-607.2
3878.5,-5726.13
3879.5,25545.3
3880.5,-5251.29
3881.5,109185
3882.5,44687.7
3883.5,-2192.46
3884.5,-835.968
3885.5,-607.2
3886.5,-607.2
3887.5,-607.2
3888.5,-607.2
3889.5,-607.2
3890.5,-607.2
3891.5,-607.2
3892.5,-607.2
3893.5,-607.2
3894.5,-607.2
3895.5,-2764.48
3896.5,29369.8
3897.5,109239
3898.5,107547
3899.5,106268
3900.5,105561
3901.5,105324
3902.5,105280
3903.5,105548
3904.5,106141
3905.5,107195
3906.5,108511
3907.5,111726
3908.5,113125
3909.5,113533
3910.5,113516
3911.5,113462
3912.5,113465
3913.5,62975
3914.5,-607.2
3915.5,-607.2
3916.5,-607.2
3917.5,-607.2
3918.5,-607.2
3919.5,-607.2
3920.5,-607.2
3921.5,-607.2
3922.5,-607.2
3923.5,-607.2
3924.5,-607.2
3925.5,-607.2
3926.5,-607.2
3927.5,-607.2
3928.5,-607.2
3929.5,-607.2
3930.5,-607.2
3931.5,-2459.66
3932.5,-835.968
3933.5,-607.2
3934.5,-607.2
3935.5,-607.2
3936.5,-607.2
3937.5,-607.2
3938.5,-607.2
3939.5,-607.2
3940.5,-607.2
3941.5,-607.2
3942.5,-607.2
3943.5,-1914.43
3944.5,-3640.59
3945.5,85451.6
3946.5,109689
3947.5,108693
3948.5,107954
3949.5,107579
3950.5,109260
3951.5,109423
3952.5,106228
3953.5,109105
3954.5,110129
3955.5,111136
3956.5,5137.29
3957.5,-607.2
3958.5,-607.2
3959.5,-607.2
3960.5,-607.2
3961.5,-607.2
3962.5,-607.2
3963.5,-607.2
3964.5,-607.2
3965.5,-607.2
3966.5,-607.2
3967.5,-607.2
3968.5,-3443.55
3969.5,42571.3
3970.5,110080
3971.5,109113
3972.5,108409
3973.5,107970
3974.5,107925
3975.5,108037
3976.5,108428
3977.5,109075
3978.5,109599
3979.5,111332
3980.5,112226
3981.5,112454
3982.5,40171.4
3983.5,-607.2
3984.5,-607.2
3985.5,-607.2
3986.5,-607.2
3987.5,-607.2
3988.5,-607.2
3989.5,-607.2
3990.5,-607.2
3991.5,-607.2
3992.5,-607.2
3993.5,-607.2
3994.5,-607.2
3995.5,-607.2
3996.5,-607.2
3997.5,-607.2
3998.5,-607.2
3999.5,-607.2
4000.5,-607.2
4001.5,-607.2
4002.5,-3839.38
4003.5,-835.968
4004.5,-607.2
4005.5,-607.2
4006.5,-607.2
4007.5,-607.2
4008.5,-607.2
4009.5,-607.2
4010.5,-607.2
4011.5,-607.2
4012.5,-607.2
4013.5,-607.2
4014.5,-607.2
4015.5,-2207.85
4016.5,-3849.66
4017.5,107553
4018.5,109728
4019.5,109128
4020.5,108460
4021.5,107985
4022.5,107130
4023.5,107395
4024.5,107955
4025.5,108838
4026.5,109904
4027.5,110666
4028.5,112494
4029.5,113012
4030.5,113158
4031.5,113218
4032.5,113175
4033.5,113126
4034.5,6623.9
4035.5,-607.2
4036.5,-607.2
4037.5,-607.2
4038.5,-607.2
4039.5,-2706.32
4040.5,25455.5
4041.5,110295
4042.5,33628.3
4043.5,-607.2
4044.5,-6829.36
4045.5,106430
4046.5,106666
4047.5,107219
4048.5,107944
4049.5,108871
4050.5,109852
4051.5,112378
4052.5,113341
4053.5,113645
4054.5,90215.7
4055.5,-607.2
4056.5,-607.2
4057.5,-607.2
4058.5,-607.2
4059.5,-607.2
4060.5,-607.2
4061.5,-607.2
4062.5,-607.2
4063.5,-2888.55
4064.5,33746.5
4065.5,109746
4066.5,108381
4067.5,107216
4068.5,106238
4069.5,105706
4070.5,105560
4071.5,105800
4072.5,106628
4073.5,107696
4074.5,108947
4075.5,110344
4076.5,113389
4077.5,114026
4078.5,114189
4079.5,114373
4080.5,114417
4081.5,114372
4082.5,114315
4083.5,114164
4084.5,6840.39
4085.5,-607.2
4086.5,-607.2
4087.5,-3492.81
4088.5,49971.6
4089.5,109089
4090.5,107500
4091.5,106189
4092.5,105106
4093.5,104309
4094.5,104080
4095.5,104451
4096.5,105195
4097.5,106430
4098.5,107696
4099.5,109669
4100.5,113286
4101.5,114132
4102.5,114315
4103.5,114464
4104.5,114623
4105.5,114689
4106.5,114697
4107.5,114645
4108.5,114548
4109.5,97323
4110.5,-607.2
4111.5,-2984.24
4112.5,36039.2
4113.5,108101
4114.5,106360
4115.5,105023
4116.5,104121
4117.5,103645
4118.5,109131
4119.5,103806
4120.5,109455
4121.5,105772
4122.5,107569
4123.5,109133
4124.5,112371
4125.5,100559
4126.5,-607.2
4127.5,-607.2
4128.5,-607.2
4129.5,-607.2
4130.5,-607.2
4131.5,-607.2
4132.5,-607.2
4133.5,-607.2
4134.5,-607.2
4135.5,-607.2
4136.5,-607.2
4137.5,-4107.2
4138.5,-835.968
4139.5,-5371.76
4140.5,106885
4141.5,106188
4142.5,105799
4143.5,108845
4144.5,105542
4145.5,107631
4146.5,108697
4147.5,110884
4148.5,53452.3
4149.5,-607.2
4150.5,-607.2
4151.5,-607.2
4152.5,-607.2
4153.5,-607.2
4154.5,-607.2
4155.5,-607.2
4156.5,-607.2
4157.5,-607.2
4158.5,-607.2
4159.5,-2469.63
4160.5,13889.8
4161.5,110264
4162.5,108706
4163.5,107436
4164.5,106442
4165.5,105839
4166.5,105642
4167.5,106144
4168.5,106814
4169.5,107887
4170.5,109224
4171.5,110667
4172.5,113537
4173.5,114104
4174.5,114249
4175.5,114274
4176.5,114273
4177.5,114268
4178.5,114208
4179.5,114129
4180.5,-607.2
4181.5,-607.2
4182.5,-607.2
4183.5,-2585.16
4184.5,20806.2
4185.5,110067
4186.5,108776
4187.5,107613
4188.5,106513
4189.5,110892
4190.5,110703
4191.5,104871
4192.5,106340
4193.5,107349
4194.5,108720
4195.5,110025
4196.5,112882
4197.5,113503
4198.5,28723
4199.5,-607.2
4200.5,-607.2
4201.5,-607.2
4202.5,-607.2
4203.5,-607.2
4204.5,-607.2
4205.5,-607.2
4206.5,-607.2
4207.5,-607.2
4208.5,-607.2
4209.5,-607.2
4210.5,-607.2
4211.5,-607.2
4212.5,-607.2
4213.5,-607.2
4214.5,-607.2
4215.5,-607.2
4216.5,-5590.26
4217.5,108600
4218.5,109564
4219.5,61637.3
4220.5,-607.2
4221.5,-607.2
4222.5,-607.2
4223.5,-607.2
4224.5,-607.2
4225.5,-607.2
4226.5,-607.2
4227.5,-607.2
4228.5,-607.2
4229.5,-607.2
4230.5,-607.2
4231.5,-607.2
4232.5,-3668.96
4233.5,56468.8
4234.5,-835.968
4235.5,-607.2
4236.5,-607.2
4237.5,-607.2
4238.5,-607.2
4239.5,-607.2
4240.5,-607.2
4241.5,-607.2
4242.5,-607.2
4243.5,-607.2
4244.5,-607.2
4245.5,-607.2
4246.5,-607.2
4247.5,-607.2
4248.5,-607.2
4249.5,-607.2
4250.5,-607.2
4251.5,-607.2
4252.5,-607.2
4253.5,-607.2
4254.5,-607.2
4255.5,-607.2
4256.5,-3925.93
4257.5,-835.968
4258.5,-607.2
4259.5,-6044.44
4260.5,30731.8
4261.5,-607.2
4262.5,-607.2
4263.5,-607.2
4264.5,-607.2
4265.5,-607.2
4266.5,-4330.82
4267.5,44879.9
4268.5,-835.968
4269.5,-607.2
4270.5,-607.2
4271.5,-607.2
4272.5,-607.2
4273.5,-607.2
4274.5,-607.2
4275.5,-607.2
4276.5,-607.2
4277.5,-607.2
4278.5,-607.2
4279.5,-2540.87
4280.5,-1677.67
4281.5,-835.968
4282.5,-607.2
4283.5,-6311.58
4284.5,105398
4285.5,102600
4286.5,79349.4
4287.5,105079
4288.5,105738
4289.5,106857
4290.5,108207
4291.5,109047
4292.5,110909
4293.5,111592
4294.5,43571.3
4295.5,-607.2
4296.5,-607.2
4297.5,-607.2
4298.5,-607.2
4299.5,-607.2
4300.5,-607.2
4301.5,-607.2
4302.5,-607.2
4303.5,-3108.05
4304.5,40728.1
4305.5,108956
4306.5,107314
4307.5,108990
4308.5,96812.9
4309.5,104185
4310.5,104306
4311.5,104597
4312.5,105258
4313.5,106379
4314.5,107730
4315.5,109230
4316.5,112418
4317.5,113322
4318.5,113592
4319.5,113737
4320.5,84448
4321.5,-607.2
4322.5,-607.2
4323.5,-607.2
4324.5,-607.2
4325.5,-607.2
4326.5,-607.2
4327.5,-1830.79
4328.5,-835.968
4329.5,-607.2
4330.5,-1920.4
4331.5,-835.968
4332.5,-607.2
4333.5,-607.2
4334.5,-607.2
4335.5,-607.2
4336.5,-607.2
4337.5,-607.2
4338.5,-607.2
4339.5,-607.2
4340.5,-607.2
4341.5,-607.2
4342.5,-607.2
4343.5,-607.2
4344.5,-607.2
4345.5,-607.2
4346.5,-607.2
4347.5,-607.2
4348.5,-607.2
4349.5,-607.2
4350.5,-607.2
4351.5,-607.2
4352.5,-4708.11
4353.5,108160
4354.5,106368
4355.5,104771
4356.5,103634
4357.5,103014
4358.5,102931
4359.5,103308
4360.5,104025
4361.5,105298
4362.5,107260
4363.5,109217
4364.5,112459
4365.5,113287
4366.5,113415
4367.5,113563
4368.5,113696
4369.5,113832
4370.5,113833
4371.5,113756
4372.5,113636
4373.5,113455
4374.5,-607.2
4375.5,-2909.17
4376.5,34815
4377.5,108678
4378.5,106547
4379.5,104945
4380.5,103762
4381.5,103086
4382.5,102791
4383.5,103079
4384.5,105057
4385.5,104673
4386.5,106054
4387.5,108441
4388.5,112345
4389.5,113283
4390.5,113666
4391.5,113966
4392.5,114095
4393.5,114154
4394.5,114139
4395.5,114061
4396.5,36896.8
4397.5,-607.2
4398.5,-607.2
4399.5,-3103.81
4400.5,39070.9
4401.5,106002
4402.5,104005
4403.5,102488
4404.5,101275
4405.5,100477
4406.5,100221
4407.5,101358
4408.5,101503
4409.5,102807
4410.5,104436
4411.5,106903
4412.5,111117
4413.5,112256
4414.5,112554
4415.5,112708
4416.5,112684
4417.5,112721
4418.5,113134
4419.5,65910.4
4420.5,-607.2
4421.5,-607.2
4422.5,-607.2
4423.5,-607.2
4424.5,-1930.72
4425.5,-2899.99
4426.5,-4001.98
4427.5,77979.9
4428.5,107164
4429.5,106805
4430.5,107018
4431.5,107150
4432.5,107312
4433.5,90448.9
4434.5,-607.2
4435.5,-607.2
4436.5,-607.2
4437.5,-607.2
4438.5,-607.2
4439.5,-607.2
4440.5,-607.2
4441.5,-607.2
4442.5,-607.2
4443.5,-607.2
4444.5,-607.2
4445.5,-607.2
4446.5,-607.2
4447.5,-607.2
4448.5,-607.2
4449.5,-2628.1
4450.5,-835.968
4451.5,-607.2
4452.5,-2504.2
4453.5,-3760.19
4454.5,103613
4455.5,105913
4456.5,106252
4457.5,106942
4458.5,107334
4459.5,107196
4460.5,14384.5
4461.5,-607.2
4462.5,-607.2
4463.5,-607.2
4464.5,-607.2
4465.5,-607.2
4466.5,-607.2
4467.5,-607.2
4468.5,-607.2
4469.5,-607.2
4470.5,-607.2
4471.5,-1799.11
4472.5,-835.968
4473.5,-4057.82
4474.5,72081.8
4475.5,54535.8
4476.5,58876
4477.5,59717.7
4478.5,106048
4479.5,91132.5
4480.5,64494.2
4481.5,106074
4482.5,106512
4483.5,6718.78
4484.5,-835.968
4485.5,-607.2
4486.5,-607.2
4487.5,-607.2
4488.5,-607.2
4489.5,-607.2
4490.5,-607.2
4491.5,-607.2
4492.5,-607.2
4493.5,-607.2
4494.5,-607.2
4495.5,-607.2
4496.5,-3094.84
4497.5,28627.3
4498.5,-835.968
4499.5,-2171.5
4500.5,-835.968
4501.5,-1669.4
4502.5,-835.968
4503.5,-607.2
4504.5,-607.2
4505.5,-607.2
4506.5,-1803.61
4507.5,-2333.83
4508.5,-835.968
4509.5,-607.2
4510.5,-607.2
4511.5,-607.2
4512.5,-607.2
4513.5,-607.2
4514.5,-607.2
4515.5,-607.2
4516.5,-607.2
4517.5,-607.2
4518.5,-607.2
4519.5,-607.2
4520.5,-607.2
4521.5,-607.2
4522.5,-607.2
4523.5,-607.2
4524.5,-607.2
4525.5,-607.2
4526.5,-607.2
4527.5,-607.2
4528.5,-607.2
4529.5,-2532.42
4530.5,-3267.73
4531.5,-835.968
4532.5,-607.2
4533.5,-607.2
4534.5,-607.2
4535.5,-607.2
4536.5,-607.2
4537.5,-607.2
4538.5,-607.2
4539.5,-607.2
4540.5,-607.2
4541.5,-607.2
4542.5,-607.2
4543.5,-607.2
4544.5,-1937.78
4545.5,-835.968
4546.5,-2981.69
4547.5,-835.968
4548.5,-607.2
4549.5,-607.2
4550.5,-607.2
4551.5,-3458.68
4552.5,-835.968
4553.5,-5026.28
4554.5,109843
4555.5,104553
4556.5,1896.64
4557.5,-607.2
4558.5,-607.2
4559.5,-607.2
4560.5,-607.2
4561.5,-607.2
4562.5,-607.2
4563.5,-607.2
4564.5,-607.2
4565.5,-607.2
4566.5,-607.2
4567.5,-2566.62
4568.5,22468.3
4569.5,109790
4570.5,25102.1
4571.5,-607.2
4572.5,-3622.08
4573.5,-835.968
4574.5,-1968.73
4575.5,-835.968
4576.5,-1750.21
4577.5,-835.968
4578.5,-607.2
4579.5,-2586.51
4580.5,-835.968
